"","X1","subject_ids","diff_species","choice","Imj1","Imj2","Img3","CamNum","SD_card_num","ForestType","ForestName","round","Date_Out","Date_Checked","Use_End_Date","Forest","Species","Diet"
"2033",3760,39639250,1,"DEERWHITETAILED","31_15_WHIP_0415.JPG","31_15_WHIP_0416.JPG","31_15_WHIP_0417.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2034",3762,39639301,1,"SQUIRRELGRAY","31_15_WHIP_0421.JPG","31_15_WHIP_0422.JPG","31_15_WHIP_0423.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2035",3763,39639312,2,"RACCOON","31_15_WHIP_0424.JPG","31_15_WHIP_0425.JPG","31_15_WHIP_0426.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Raccoon","Mesocarnivore"
"2036",3769,39639348,1,"SQUIRRELGRAY","31_15_WHIP_0442.JPG","31_15_WHIP_0443.JPG","31_15_WHIP_0444.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2037",3772,39639367,1,"DEERWHITETAILED","31_15_WHIP_0451.JPG","31_15_WHIP_0452.JPG","31_15_WHIP_0453.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2038",3773,39639375,1,"DEERWHITETAILED","31_15_WHIP_0454.JPG","31_15_WHIP_0455.JPG","31_15_WHIP_0456.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2039",3774,39639377,1,"DEERWHITETAILED","31_15_WHIP_0457.JPG","31_15_WHIP_0458.JPG","31_15_WHIP_0459.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2040",3775,39639410,1,"RACCOON","31_15_WHIP_0460.JPG","31_15_WHIP_0461.JPG","31_15_WHIP_0462.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Raccoon","Mesocarnivore"
"2041",3776,39639411,1,"PORCUPINE","31_15_WHIP_0463.JPG","31_15_WHIP_0464.JPG","31_15_WHIP_0465.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Porcupine","Herbivore"
"2042",3777,39639416,1,"SQUIRRELGRAY","31_15_WHIP_0466.JPG","31_15_WHIP_0467.JPG",NA,31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2043",3779,39639434,1,"DEERWHITETAILED","31_15_WHIP_0472.JPG","31_15_WHIP_0473.JPG","31_15_WHIP_0474.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2044",3780,39639444,1,"SQUIRRELGRAY","31_15_WHIP_0475.JPG","31_15_WHIP_0476.JPG","31_15_WHIP_0477.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2045",3781,39639445,1,"SQUIRRELGRAY","31_15_WHIP_0478.JPG","31_15_WHIP_0479.JPG","31_15_WHIP_0480.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2046",3782,39639458,1,"DEERWHITETAILED","31_15_WHIP_0481.JPG","31_15_WHIP_0482.JPG","31_15_WHIP_0483.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2047",3783,39639459,1,"OTHERSMALLMAMMAL","31_15_WHIP_0484.JPG","31_15_WHIP_0485.JPG","31_15_WHIP_0486.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Other Small Mammal","Omnivore"
"2048",3784,39639462,1,"SQUIRRELFLYING","31_15_WHIP_0487.JPG","31_15_WHIP_0488.JPG","31_15_WHIP_0489.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Flying Squirrel","Omnivore"
"2049",3785,39639465,1,"SQUIRRELGRAY","31_15_WHIP_0490.JPG","31_15_WHIP_0491.JPG","31_15_WHIP_0492.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2050",3786,39639471,1,"SQUIRRELGRAY","31_15_WHIP_0493.JPG","31_15_WHIP_0494.JPG","31_15_WHIP_0495.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2051",3787,39639486,2,"SQUIRRELGRAY","31_15_WHIP_0496.JPG","31_15_WHIP_0497.JPG","31_15_WHIP_0498.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2052",3788,39639488,1,"SQUIRRELGRAY","31_15_WHIP_0499.JPG","31_15_WHIP_0500.JPG","31_15_WHIP_0501.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2053",3789,39639495,1,"DEERWHITETAILED","31_15_WHIP_0502.JPG","31_15_WHIP_0503.JPG","31_15_WHIP_0504.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2054",3790,39639510,1,"SQUIRRELGRAY","31_15_WHIP_0505.JPG","31_15_WHIP_0506.JPG","31_15_WHIP_0507.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2055",3791,39639523,1,"SQUIRRELGRAY","31_15_WHIP_0508.JPG","31_15_WHIP_0509.JPG","31_15_WHIP_0510.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2056",3792,39639582,1,"SQUIRRELGRAY","31_15_WHIP_0511.JPG","31_15_WHIP_0512.JPG","31_15_WHIP_0513.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2057",3793,39639584,1,"SQUIRRELGRAY","31_15_WHIP_0514.JPG","31_15_WHIP_0515.JPG","31_15_WHIP_0516.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2058",3794,39639586,1,"SQUIRRELGRAY","31_15_WHIP_0517.JPG","31_15_WHIP_0518.JPG","31_15_WHIP_0519.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2059",3795,39639587,1,"SQUIRRELGRAY","31_15_WHIP_0520.JPG","31_15_WHIP_0521.JPG","31_15_WHIP_0522.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2060",3797,39639668,1,"SQUIRRELGRAY","31_15_WHIP_0532.JPG","31_15_WHIP_0533.JPG","31_15_WHIP_0534.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2061",3798,39639669,1,"SQUIRRELGRAY","31_15_WHIP_0535.JPG","31_15_WHIP_0536.JPG","31_15_WHIP_0537.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2062",3799,39639674,1,"SQUIRRELGRAY","31_15_WHIP_0538.JPG","31_15_WHIP_0539.JPG","31_15_WHIP_0540.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2063",3800,39639675,1,"SQUIRRELGRAY","31_15_WHIP_0541.JPG","31_15_WHIP_0542.JPG","31_15_WHIP_0543.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2064",3801,39639676,2,"SQUIRRELGRAY","31_15_WHIP_0544.JPG","31_15_WHIP_0545.JPG",NA,31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2065",3802,39639715,1,"SQUIRRELGRAY","31_15_WHIP_0547.JPG","31_15_WHIP_0548.JPG","31_15_WHIP_0549.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2066",3803,39639788,1,"SQUIRRELGRAY","31_15_WHIP_0550.JPG","31_15_WHIP_0551.JPG","31_15_WHIP_0552.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2067",3804,39639806,1,"COYOTE","31_15_WHIP_0553.JPG","31_15_WHIP_0554.JPG","31_15_WHIP_0555.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Coyote","Mesocarnivore"
"2068",3805,39639844,1,"SQUIRRELGRAY","31_15_WHIP_0556.JPG","31_15_WHIP_0557.JPG","31_15_WHIP_0558.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2069",3806,39639897,1,"FOXRED","31_15_WHIP_0559.JPG","31_15_WHIP_0560.JPG","31_15_WHIP_0561.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Red Fox","Mesocarnivore"
"2070",3807,39639913,1,"SQUIRRELGRAY","31_15_WHIP_0562.JPG","31_15_WHIP_0563.JPG","31_15_WHIP_0564.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2071",3808,39639914,1,"SQUIRRELGRAY","31_15_WHIP_0565.JPG","31_15_WHIP_0566.JPG","31_15_WHIP_0567.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2072",3809,37162564,1,"DEERWHITETAILED","31_41_WHIP_0001.JPG","31_41_WHIP_0002.JPG","31_41_WHIP_0003.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2073",3810,37162565,1,"FISHER","31_41_WHIP_0004.JPG","31_41_WHIP_0005.JPG","31_41_WHIP_0006.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","Fisher","Mesocarnivore"
"2074",3811,37162566,1,"DEERWHITETAILED","31_41_WHIP_0007.JPG","31_41_WHIP_0008.JPG","31_41_WHIP_0009.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2075",3812,37162567,1,"SQUIRRELRED","31_41_WHIP_0010.JPG","31_41_WHIP_0011.JPG","31_41_WHIP_0012.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","Red Squirrel","Omnivore"
"2076",3813,37162568,1,"DEERWHITETAILED","31_41_WHIP_0013.JPG","31_41_WHIP_0014.JPG","31_41_WHIP_0015.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2077",3814,37162569,1,"DEERWHITETAILED","31_41_WHIP_0016.JPG","31_41_WHIP_0017.JPG","31_41_WHIP_0018.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2078",3815,37162570,1,"DEERWHITETAILED","31_41_WHIP_0019.JPG","31_41_WHIP_0020.JPG","31_41_WHIP_0021.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2079",3816,37162571,1,"DEERWHITETAILED","31_41_WHIP_0022.JPG","31_41_WHIP_0023.JPG","31_41_WHIP_0024.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2080",3823,39638806,1,"DEERWHITETAILED","32_13_WHIP_0022.JPG","32_13_WHIP_0023.JPG","32_13_WHIP_0024.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2081",3824,39638807,1,"DEERWHITETAILED","32_13_WHIP_0025.JPG","32_13_WHIP_0026.JPG","32_13_WHIP_0027.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2082",3825,39638808,1,"DEERWHITETAILED","32_13_WHIP_0028.JPG","32_13_WHIP_0029.JPG","32_13_WHIP_0030.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2083",3826,39638811,1,"DEERWHITETAILED","32_13_WHIP_0031.JPG","32_13_WHIP_0032.JPG","32_13_WHIP_0033.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2084",3827,39638812,1,"DEERWHITETAILED","32_13_WHIP_0034.JPG","32_13_WHIP_0035.JPG","32_13_WHIP_0036.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2085",3828,39638813,2,"DEERWHITETAILED","32_13_WHIP_0037.JPG","32_13_WHIP_0038.JPG","32_13_WHIP_0039.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2086",3829,39638857,1,"DEERWHITETAILED","32_13_WHIP_0040.JPG","32_13_WHIP_0041.JPG","32_13_WHIP_0042.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2087",3831,39638939,1,"DEERWHITETAILED","32_13_WHIP_0046.JPG","32_13_WHIP_0047.JPG","32_13_WHIP_0048.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2088",3832,39639059,1,"DEERWHITETAILED","32_13_WHIP_0049.JPG","32_13_WHIP_0050.JPG","32_13_WHIP_0051.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2089",3833,39639060,1,"DEERWHITETAILED","32_13_WHIP_0052.JPG","32_13_WHIP_0053.JPG","32_13_WHIP_0054.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2090",3835,39639463,1,"DEERWHITETAILED","32_13_WHIP_0058.JPG","32_13_WHIP_0059.JPG","32_13_WHIP_0060.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2091",3836,39639569,2,"DEERWHITETAILED","32_13_WHIP_0064.JPG","32_13_WHIP_0065.JPG","32_13_WHIP_0066.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2092",3837,39639570,1,"DEERWHITETAILED","32_13_WHIP_0067.JPG","32_13_WHIP_0068.JPG","32_13_WHIP_0069.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2093",3838,39639571,1,"DEERWHITETAILED","32_13_WHIP_0070.JPG","32_13_WHIP_0071.JPG","32_13_WHIP_0072.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2094",3840,39639652,1,"DEERWHITETAILED","32_13_WHIP_0076.JPG","32_13_WHIP_0077.JPG","32_13_WHIP_0078.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2095",3841,39639653,1,"DEERWHITETAILED","32_13_WHIP_0079.JPG","32_13_WHIP_0080.JPG","32_13_WHIP_0081.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2096",3842,39639654,1,"DEERWHITETAILED","32_13_WHIP_0082.JPG","32_13_WHIP_0083.JPG","32_13_WHIP_0084.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2097",3843,39639655,1,"DEERWHITETAILED","32_13_WHIP_0085.JPG","32_13_WHIP_0086.JPG","32_13_WHIP_0087.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2098",3844,39639658,1,"DEERWHITETAILED","32_13_WHIP_0088.JPG","32_13_WHIP_0089.JPG","32_13_WHIP_0090.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2099",3845,39639659,1,"DEERWHITETAILED","32_13_WHIP_0091.JPG","32_13_WHIP_0092.JPG","32_13_WHIP_0093.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2100",3846,39639660,1,"DEERWHITETAILED","32_13_WHIP_0094.JPG","32_13_WHIP_0095.JPG",NA,32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2101",3847,39639700,1,"OTHERSMALLMAMMAL","32_13_WHIP_0097.JPG","32_13_WHIP_0098.JPG","32_13_WHIP_0099.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Other Small Mammal","Omnivore"
"2102",3848,39639701,1,"OTHERSMALLMAMMAL","32_13_WHIP_0100.JPG","32_13_WHIP_0101.JPG","32_13_WHIP_0102.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Other Small Mammal","Omnivore"
"2103",3849,39639705,1,"DEERWHITETAILED","32_13_WHIP_0103.JPG","32_13_WHIP_0104.JPG","32_13_WHIP_0105.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2104",3850,39639706,1,"DEERWHITETAILED","32_13_WHIP_0106.JPG","32_13_WHIP_0107.JPG","32_13_WHIP_0108.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2105",3851,39639707,1,"DEERWHITETAILED","32_13_WHIP_0109.JPG","32_13_WHIP_0110.JPG","32_13_WHIP_0111.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2106",3852,39639708,1,"DEERWHITETAILED","32_13_WHIP_0112.JPG","32_13_WHIP_0113.JPG","32_13_WHIP_0114.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2107",3853,39639709,1,"DEERWHITETAILED","32_13_WHIP_0115.JPG","32_13_WHIP_0116.JPG","32_13_WHIP_0117.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2108",3854,39639710,1,"DEERWHITETAILED","32_13_WHIP_0118.JPG","32_13_WHIP_0119.JPG","32_13_WHIP_0120.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2109",3855,39639711,1,"DEERWHITETAILED","32_13_WHIP_0121.JPG","32_13_WHIP_0122.JPG","32_13_WHIP_0123.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2110",3857,39639866,1,"DEERWHITETAILED","32_13_WHIP_0127.JPG","32_13_WHIP_0128.JPG","32_13_WHIP_0129.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2111",3858,39639867,1,"DEERWHITETAILED","32_13_WHIP_0130.JPG","32_13_WHIP_0131.JPG","32_13_WHIP_0132.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2112",3860,39639885,1,"DEERWHITETAILED","32_13_WHIP_0136.JPG","32_13_WHIP_0137.JPG","32_13_WHIP_0138.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2113",3861,39639887,1,"DEERWHITETAILED","32_13_WHIP_0139.JPG","32_13_WHIP_0140.JPG","32_13_WHIP_0141.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2114",3862,39639888,1,"DEERWHITETAILED","32_13_WHIP_0142.JPG","32_13_WHIP_0143.JPG","32_13_WHIP_0144.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2115",3863,39639889,1,"DEERWHITETAILED","32_13_WHIP_0145.JPG","32_13_WHIP_0146.JPG","32_13_WHIP_0147.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2116",3864,39639896,1,"DEERWHITETAILED","32_13_WHIP_0151.JPG","32_13_WHIP_0152.JPG","32_13_WHIP_0153.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2117",3865,39639900,1,"DEERWHITETAILED","32_13_WHIP_0154.JPG","32_13_WHIP_0155.JPG","32_13_WHIP_0156.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2118",3866,39639916,2,"DEERWHITETAILED","32_13_WHIP_0157.JPG","32_13_WHIP_0158.JPG","32_13_WHIP_0159.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2119",3867,39639917,1,"DEERWHITETAILED","32_13_WHIP_0160.JPG","32_13_WHIP_0161.JPG","32_13_WHIP_0162.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2120",3868,39639918,1,"DEERWHITETAILED","32_13_WHIP_0163.JPG","32_13_WHIP_0164.JPG","32_13_WHIP_0165.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2121",3869,39639919,1,"DEERWHITETAILED","32_13_WHIP_0166.JPG","32_13_WHIP_0167.JPG","32_13_WHIP_0168.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2122",3870,39639920,1,"DEERWHITETAILED","32_13_WHIP_0169.JPG","32_13_WHIP_0170.JPG","32_13_WHIP_0171.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2123",3871,39639921,1,"DEERWHITETAILED","32_13_WHIP_0172.JPG","32_13_WHIP_0173.JPG","32_13_WHIP_0174.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2124",3872,39639922,1,"DEERWHITETAILED","32_13_WHIP_0175.JPG","32_13_WHIP_0176.JPG","32_13_WHIP_0177.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2125",3873,39639937,1,"COYOTE","32_13_WHIP_0178.JPG","32_13_WHIP_0179.JPG","32_13_WHIP_0180.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Coyote","Mesocarnivore"
"2126",3874,31429130,1,"DEERWHITETAILED","32_17_WHIP_0001.JPG","32_17_WHIP_0002.JPG","32_17_WHIP_0003.JPG",32,17,"Pine","WHIP",1,"12/17/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2127",3875,31429131,1,"DEERWHITETAILED","32_17_WHIP_0004.JPG","32_17_WHIP_0005.JPG","32_17_WHIP_0006.JPG",32,17,"Pine","WHIP",1,"12/17/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2128",3876,31429132,1,"DEERWHITETAILED","32_17_WHIP_0007.JPG","32_17_WHIP_0008.JPG","32_17_WHIP_0009.JPG",32,17,"Pine","WHIP",1,"12/17/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2129",3877,31429133,1,"DEERWHITETAILED","32_17_WHIP_0010.JPG","32_17_WHIP_0011.JPG","32_17_WHIP_0012.JPG",32,17,"Pine","WHIP",1,"12/17/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2130",3878,31429134,1,"DEERWHITETAILED","32_17_WHIP_0013.JPG","32_17_WHIP_0014.JPG","32_17_WHIP_0015.JPG",32,17,"Pine","WHIP",1,"12/17/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2131",3879,31429135,1,"DEERWHITETAILED","32_17_WHIP_0016.JPG","32_17_WHIP_0017.JPG","32_17_WHIP_0018.JPG",32,17,"Pine","WHIP",1,"12/17/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2132",3880,31429136,1,"DEERWHITETAILED","32_17_WHIP_0019.JPG","32_17_WHIP_0020.JPG","32_17_WHIP_0021.JPG",32,17,"Pine","WHIP",1,"12/17/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2133",3881,31429137,1,"DEERWHITETAILED","32_17_WHIP_0022.JPG","32_17_WHIP_0023.JPG","32_17_WHIP_0024.JPG",32,17,"Pine","WHIP",1,"12/17/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"2134",3882,31429138,1,"SQUIRRELGRAY","32_17_WHIP_0025.JPG","32_17_WHIP_0026.JPG","32_17_WHIP_0027.JPG",32,17,"Pine","WHIP",1,"12/17/18","1/24/19","1/24/19","Whippoorwill Corners","Gray Squirrel","Omnivore"
"2135",3883,31429139,1,"FISHER","32_17_WHIP_0028.JPG","32_17_WHIP_0029.JPG","32_17_WHIP_0030.JPG",32,17,"Pine","WHIP",1,"12/17/18","1/24/19","1/24/19","Whippoorwill Corners","Fisher","Mesocarnivore"
